area_name,area_code,date,new_deaths,total_deaths
Brent,E09000005,2020-06-18,0,375
Bromley,E09000006,2020-06-18,0,253
Camden,E09000007,2020-06-18,0,125
Croydon,E09000008,2020-06-18,0,358
Ealing,E09000009,2020-06-18,0,258
Enfield,E09000010,2020-06-18,0,238
Greenwich,E09000011,2020-06-18,0,174
Hackney and City of London,E09000012,2020-06-18,0,166
Hammersmith and Fulham,E09000013,2020-06-18,0,107
Haringey,E09000014,2020-06-18,0,176
Harrow,E09000015,2020-06-18,0,298
Havering,E09000016,2020-06-18,0,206
Hillingdon,E09000017,2020-06-18,0,214
Hounslow,E09000018,2020-06-18,0,187
Islington,E09000019,2020-06-18,0,104
Kensington and Chelsea,E09000020,2020-06-18,0,92
Kingston upon Thames,E09000021,2020-06-18,0,110
Lambeth,E09000022,2020-06-18,0,245
Lewisham,E09000023,2020-06-18,0,227
Merton,E09000024,2020-06-18,0,161
Newham,E09000025,2020-06-18,0,207
Redbridge,E09000026,2020-06-18,0,227
Richmond upon Thames,E09000027,2020-06-18,0,109
Southwark,E09000028,2020-06-18,0,164
Sutton,E09000029,2020-06-18,0,135
Tower Hamlets,E09000030,2020-06-18,0,119
Waltham Forest,E09000031,2020-06-18,0,190
Wandsworth,E09000032,2020-06-18,0,176
Westminster,E09000033,2020-06-18,0,127
Barking and Dagenham,E09000002,2020-06-19,0,110
Barnet,E09000003,2020-06-19,0,326
Bexley,E09000004,2020-06-19,2,176
Brent,E09000005,2020-06-19,0,375
Bromley,E09000006,2020-06-19,0,253
Camden,E09000007,2020-06-19,0,125
Croydon,E09000008,2020-06-19,0,358
Ealing,E09000009,2020-06-19,0,258
Enfield,E09000010,2020-06-19,0,238
Greenwich,E09000011,2020-06-19,0,174
Hackney and City of London,E09000012,2020-06-19,0,166
Hammersmith and Fulham,E09000013,2020-06-19,0,107
Haringey,E09000014,2020-06-19,0,176
Harrow,E09000015,2020-06-19,0,298
Havering,E09000016,2020-06-19,0,206
Hillingdon,E09000017,2020-06-19,0,214
Hounslow,E09000018,2020-06-19,0,187
Islington,E09000019,2020-06-19,0,104
Kensington and Chelsea,E09000020,2020-06-19,0,92
Kingston upon Thames,E09000021,2020-06-19,0,110
Lambeth,E09000022,2020-06-19,0,245
Lewisham,E09000023,2020-06-19,0,227
Merton,E09000024,2020-06-19,0,161
Newham,E09000025,2020-06-19,0,207
Redbridge,E09000026,2020-06-19,0,227
Richmond upon Thames,E09000027,2020-06-19,0,109
Southwark,E09000028,2020-06-19,0,164
Sutton,E09000029,2020-06-19,0,135
Tower Hamlets,E09000030,2020-06-19,0,119
Waltham Forest,E09000031,2020-06-19,0,190
Wandsworth,E09000032,2020-06-19,0,176
Westminster,E09000033,2020-06-19,0,127
Barking and Dagenham,E09000002,2020-06-20,0,110
Barnet,E09000003,2020-06-20,0,326
Bexley,E09000004,2020-06-20,0,176
Brent,E09000005,2020-06-20,0,375
Bromley,E09000006,2020-06-20,0,253
Camden,E09000007,2020-06-20,0,125
Croydon,E09000008,2020-06-20,0,358
Ealing,E09000009,2020-06-20,0,258
Enfield,E09000010,2020-06-20,0,238
Greenwich,E09000011,2020-06-20,0,174
Hackney and City of London,E09000012,2020-06-20,0,166
Hammersmith and Fulham,E09000013,2020-06-20,0,107
Haringey,E09000014,2020-06-20,0,176
Harrow,E09000015,2020-06-20,0,298
Havering,E09000016,2020-06-20,1,207
Hillingdon,E09000017,2020-06-20,0,214
Hounslow,E09000018,2020-06-20,0,187
Islington,E09000019,2020-06-20,0,104
Kensington and Chelsea,E09000020,2020-06-20,0,92
Kingston upon Thames,E09000021,2020-06-20,0,110
Lambeth,E09000022,2020-06-20,0,245
Lewisham,E09000023,2020-06-20,0,227
Merton,E09000024,2020-06-20,0,161
Newham,E09000025,2020-06-20,0,207
Redbridge,E09000026,2020-06-20,0,227
Richmond upon Thames,E09000027,2020-06-20,0,109
Southwark,E09000028,2020-06-20,0,164
Sutton,E09000029,2020-06-20,0,135
Tower Hamlets,E09000030,2020-06-20,1,120
Waltham Forest,E09000031,2020-06-20,0,190
Wandsworth,E09000032,2020-06-20,0,176
Westminster,E09000033,2020-06-20,0,127
Barking and Dagenham,E09000002,2020-06-21,0,110
Barnet,E09000003,2020-06-21,0,326
Bexley,E09000004,2020-06-21,0,176
Brent,E09000005,2020-06-21,0,375
Bromley,E09000006,2020-06-21,0,253
Camden,E09000007,2020-06-21,0,125
Croydon,E09000008,2020-06-21,0,358
Ealing,E09000009,2020-06-21,0,258
Enfield,E09000010,2020-06-21,0,238
Greenwich,E09000011,2020-06-21,0,174
Hackney and City of London,E09000012,2020-06-21,0,166
Hammersmith and Fulham,E09000013,2020-06-21,0,107
Haringey,E09000014,2020-06-21,0,176
Harrow,E09000015,2020-06-21,0,298
Havering,E09000016,2020-06-21,1,208
Hillingdon,E09000017,2020-06-21,0,214
Hounslow,E09000018,2020-06-21,0,187
Islington,E09000019,2020-06-21,0,104
Kensington and Chelsea,E09000020,2020-06-21,0,92
Kingston upon Thames,E09000021,2020-06-21,0,110
Lambeth,E09000022,2020-06-21,0,245
Lewisham,E09000023,2020-06-21,0,227
Merton,E09000024,2020-06-21,0,161
Newham,E09000025,2020-06-21,0,207
Redbridge,E09000026,2020-06-21,1,228
Richmond upon Thames,E09000027,2020-06-21,0,109
Southwark,E09000028,2020-06-21,0,164
Sutton,E09000029,2020-06-21,0,135
Tower Hamlets,E09000030,2020-06-21,0,120
Waltham Forest,E09000031,2020-06-21,0,190
Wandsworth,E09000032,2020-06-21,0,176
Westminster,E09000033,2020-06-21,0,127
Barking and Dagenham,E09000002,2020-06-22,0,110
Barnet,E09000003,2020-06-22,0,326
Bexley,E09000004,2020-06-22,0,176
Brent,E09000005,2020-06-22,0,375
Bromley,E09000006,2020-06-22,0,253
Camden,E09000007,2020-06-22,0,125
Croydon,E09000008,2020-06-22,0,358
Ealing,E09000009,2020-06-22,0,258
Enfield,E09000010,2020-06-22,0,238
Greenwich,E09000011,2020-06-22,0,174
Hackney and City of London,E09000012,2020-06-22,0,166
Hammersmith and Fulham,E09000013,2020-06-22,0,107
Haringey,E09000014,2020-06-22,0,176
Harrow,E09000015,2020-06-22,0,298
Havering,E09000016,2020-06-22,1,209
Hillingdon,E09000017,2020-06-22,0,214
Hounslow,E09000018,2020-06-22,0,187
Islington,E09000019,2020-06-22,0,104
Kensington and Chelsea,E09000020,2020-06-22,1,93
Kingston upon Thames,E09000021,2020-06-22,0,110
Lambeth,E09000022,2020-06-22,0,245
Lewisham,E09000023,2020-06-22,0,227
Merton,E09000024,2020-06-22,0,161
Newham,E09000025,2020-06-22,0,207
Redbridge,E09000026,2020-06-22,0,228
Richmond upon Thames,E09000027,2020-06-22,0,109
Southwark,E09000028,2020-06-22,0,164
Sutton,E09000029,2020-06-22,1,136
Tower Hamlets,E09000030,2020-06-22,0,120
Waltham Forest,E09000031,2020-06-22,0,190
Wandsworth,E09000032,2020-06-22,0,176
Westminster,E09000033,2020-06-22,0,127
Barking and Dagenham,E09000002,2020-06-23,0,110
Barnet,E09000003,2020-06-23,0,326
Bexley,E09000004,2020-06-23,0,176
Brent,E09000005,2020-06-23,0,375
Bromley,E09000006,2020-06-23,0,253
Camden,E09000007,2020-06-23,0,125
Croydon,E09000008,2020-06-23,0,358
Ealing,E09000009,2020-06-23,0,258
Enfield,E09000010,2020-06-23,0,238
Greenwich,E09000011,2020-06-23,0,174
Hackney and City of London,E09000012,2020-06-23,0,166
Hammersmith and Fulham,E09000013,2020-06-23,0,107
Haringey,E09000014,2020-06-23,0,176
Harrow,E09000015,2020-06-23,0,298
Havering,E09000016,2020-06-23,0,209
Hillingdon,E09000017,2020-06-23,0,214
Hounslow,E09000018,2020-06-23,0,187
Islington,E09000019,2020-06-23,0,104
Kensington and Chelsea,E09000020,2020-06-23,0,93
Kingston upon Thames,E09000021,2020-06-23,0,110
Lambeth,E09000022,2020-06-23,0,245
Lewisham,E09000023,2020-06-23,0,227
Merton,E09000024,2020-06-23,0,161
Newham,E09000025,2020-06-23,0,207
Redbridge,E09000026,2020-06-23,0,228
Richmond upon Thames,E09000027,2020-06-23,0,109
Southwark,E09000028,2020-06-23,0,164
Sutton,E09000029,2020-06-23,0,136
Tower Hamlets,E09000030,2020-06-23,0,120
Waltham Forest,E09000031,2020-06-23,0,190
Wandsworth,E09000032,2020-06-23,0,176
Westminster,E09000033,2020-06-23,0,127
Barking and Dagenham,E09000002,2020-06-24,0,110
Barnet,E09000003,2020-06-24,0,326
Bexley,E09000004,2020-06-24,1,177
Brent,E09000005,2020-06-24,0,375
Bromley,E09000006,2020-06-24,0,253
Camden,E09000007,2020-06-24,0,125
Croydon,E09000008,2020-06-24,0,358
Ealing,E09000009,2020-06-24,0,258
Enfield,E09000010,2020-06-24,0,238
Greenwich,E09000011,2020-06-24,0,174
Hackney and City of London,E09000012,2020-06-24,0,166
Hammersmith and Fulham,E09000013,2020-06-24,0,107
Haringey,E09000014,2020-06-24,1,177
Harrow,E09000015,2020-06-24,0,298
Havering,E09000016,2020-06-24,0,209
Hillingdon,E09000017,2020-06-24,0,214
Hounslow,E09000018,2020-06-24,1,188
Islington,E09000019,2020-06-24,0,104
Kensington and Chelsea,E09000020,2020-06-24,0,93
Kingston upon Thames,E09000021,2020-06-24,0,110
Lambeth,E09000022,2020-06-24,0,245
Lewisham,E09000023,2020-06-24,0,227
Merton,E09000024,2020-06-24,0,161
Newham,E09000025,2020-06-24,0,207
Redbridge,E09000026,2020-06-24,0,228
Richmond upon Thames,E09000027,2020-06-24,0,109
Southwark,E09000028,2020-06-24,0,164
Sutton,E09000029,2020-06-24,0,136
Tower Hamlets,E09000030,2020-06-24,0,120
Waltham Forest,E09000031,2020-06-24,0,190
Wandsworth,E09000032,2020-06-24,0,176
Westminster,E09000033,2020-06-24,1,128
Barking and Dagenham,E09000002,2020-06-25,0,110
Barnet,E09000003,2020-06-25,0,326
Bexley,E09000004,2020-06-25,0,177
Brent,E09000005,2020-06-25,0,375
Bromley,E09000006,2020-06-25,0,253
Camden,E09000007,2020-06-25,0,125
Croydon,E09000008,2020-06-25,0,358
Ealing,E09000009,2020-06-25,0,258
Enfield,E09000010,2020-06-25,0,238
Greenwich,E09000011,2020-06-25,0,174
Hackney and City of London,E09000012,2020-06-25,0,166
Hammersmith and Fulham,E09000013,2020-06-25,1,108
Haringey,E09000014,2020-06-25,0,177
Harrow,E09000015,2020-06-25,0,298
Havering,E09000016,2020-06-25,0,209
Hillingdon,E09000017,2020-06-25,0,214
Hounslow,E09000018,2020-06-25,0,188
Islington,E09000019,2020-06-25,0,104
Kensington and Chelsea,E09000020,2020-06-25,0,93
Kingston upon Thames,E09000021,2020-06-25,0,110
Lambeth,E09000022,2020-06-25,0,245
Lewisham,E09000023,2020-06-25,0,227
Merton,E09000024,2020-06-25,0,161
Newham,E09000025,2020-06-25,0,207
Redbridge,E09000026,2020-06-25,0,228
Richmond upon Thames,E09000027,2020-06-25,0,109
Southwark,E09000028,2020-06-25,0,164
Sutton,E09000029,2020-06-25,0,136
Tower Hamlets,E09000030,2020-06-25,0,120
Waltham Forest,E09000031,2020-06-25,0,190
Wandsworth,E09000032,2020-06-25,0,176
Westminster,E09000033,2020-06-25,0,128
Barking and Dagenham,E09000002,2020-06-26,0,110
Barnet,E09000003,2020-06-26,0,326
Bexley,E09000004,2020-06-26,0,177
Brent,E09000005,2020-06-26,0,375
Bromley,E09000006,2020-06-26,0,253
Camden,E09000007,2020-06-26,0,125
Croydon,E09000008,2020-06-26,0,358
Ealing,E09000009,2020-06-26,0,258
Enfield,E09000010,2020-06-26,0,238
Greenwich,E09000011,2020-06-26,0,174
Hackney and City of London,E09000012,2020-06-26,0,166
Hammersmith and Fulham,E09000013,2020-06-26,0,108
Haringey,E09000014,2020-06-26,0,177
Harrow,E09000015,2020-06-26,0,298
Havering,E09000016,2020-06-26,0,209
Hillingdon,E09000017,2020-06-26,0,214
Hounslow,E09000018,2020-06-26,0,188
Islington,E09000019,2020-06-26,0,104
Kensington and Chelsea,E09000020,2020-06-26,0,93
Kingston upon Thames,E09000021,2020-06-26,0,110
Lambeth,E09000022,2020-06-26,0,245
Lewisham,E09000023,2020-06-26,0,227
Merton,E09000024,2020-06-26,0,161
Newham,E09000025,2020-06-26,0,207
Redbridge,E09000026,2020-06-26,0,228
Richmond upon Thames,E09000027,2020-06-26,0,109
Southwark,E09000028,2020-06-26,0,164
Sutton,E09000029,2020-06-26,0,136
Tower Hamlets,E09000030,2020-06-26,0,120
Waltham Forest,E09000031,2020-06-26,0,190
Wandsworth,E09000032,2020-06-26,0,176
Westminster,E09000033,2020-06-26,0,128
Barking and Dagenham,E09000002,2020-06-27,0,110
Barnet,E09000003,2020-06-27,0,326
Bexley,E09000004,2020-06-27,0,177
Brent,E09000005,2020-06-27,0,375
Bromley,E09000006,2020-06-27,0,253
Camden,E09000007,2020-06-27,0,125
Croydon,E09000008,2020-06-27,0,358
Ealing,E09000009,2020-06-27,0,258
Enfield,E09000010,2020-06-27,0,238
Greenwich,E09000011,2020-06-27,0,174
Hackney and City of London,E09000012,2020-06-27,0,166
Hammersmith and Fulham,E09000013,2020-06-27,0,108
Haringey,E09000014,2020-06-27,0,177
Harrow,E09000015,2020-06-27,0,298
Havering,E09000016,2020-06-27,0,209
Hillingdon,E09000017,2020-06-27,0,214
Hounslow,E09000018,2020-06-27,0,188
Islington,E09000019,2020-06-27,0,104
Kensington and Chelsea,E09000020,2020-06-27,0,93
Kingston upon Thames,E09000021,2020-06-27,0,110
Lambeth,E09000022,2020-06-27,0,245
Lewisham,E09000023,2020-06-27,0,227
Merton,E09000024,2020-06-27,0,161
Newham,E09000025,2020-06-27,0,207
Redbridge,E09000026,2020-06-27,0,228
Richmond upon Thames,E09000027,2020-06-27,0,109
Southwark,E09000028,2020-06-27,0,164
Sutton,E09000029,2020-06-27,0,136
Tower Hamlets,E09000030,2020-06-27,0,120
Waltham Forest,E09000031,2020-06-27,0,190
Wandsworth,E09000032,2020-06-27,0,176
Westminster,E09000033,2020-06-27,0,128
Barking and Dagenham,E09000002,2020-06-28,0,110
Barnet,E09000003,2020-06-28,0,326
Bexley,E09000004,2020-06-28,0,177
Brent,E09000005,2020-06-28,0,375
Bromley,E09000006,2020-06-28,0,253
Camden,E09000007,2020-06-28,0,125
Croydon,E09000008,2020-06-28,1,359
Ealing,E09000009,2020-06-28,0,258
Enfield,E09000010,2020-06-28,0,238
Greenwich,E09000011,2020-06-28,0,174
Hackney and City of London,E09000012,2020-06-28,0,166
Hammersmith and Fulham,E09000013,2020-06-28,0,108
Haringey,E09000014,2020-06-28,0,177
Harrow,E09000015,2020-06-28,0,298
Havering,E09000016,2020-06-28,0,209
Hillingdon,E09000017,2020-06-28,0,214
Hounslow,E09000018,2020-06-28,0,188
Islington,E09000019,2020-06-28,0,104
Kensington and Chelsea,E09000020,2020-06-28,0,93
Kingston upon Thames,E09000021,2020-06-28,0,110
Lambeth,E09000022,2020-06-28,0,245
Lewisham,E09000023,2020-06-28,0,227
Merton,E09000024,2020-06-28,0,161
Newham,E09000025,2020-06-28,0,207
Redbridge,E09000026,2020-06-28,0,228
Richmond upon Thames,E09000027,2020-06-28,0,109
Southwark,E09000028,2020-06-28,0,164
Sutton,E09000029,2020-06-28,0,136
Tower Hamlets,E09000030,2020-06-28,0,120
Waltham Forest,E09000031,2020-06-28,0,190
Wandsworth,E09000032,2020-06-28,0,176
Westminster,E09000033,2020-06-28,0,128
Barking and Dagenham,E09000002,2020-06-29,0,110
Barnet,E09000003,2020-06-29,0,326
Bexley,E09000004,2020-06-29,0,177
Brent,E09000005,2020-06-29,0,375
Bromley,E09000006,2020-06-29,0,253
Camden,E09000007,2020-06-29,0,125
Croydon,E09000008,2020-06-29,0,359
Ealing,E09000009,2020-06-29,0,258
Enfield,E09000010,2020-06-29,0,238
Greenwich,E09000011,2020-06-29,0,174
Hackney and City of London,E09000012,2020-06-29,0,166
Hammersmith and Fulham,E09000013,2020-06-29,0,108
Haringey,E09000014,2020-06-29,0,177
Harrow,E09000015,2020-06-29,1,299
Havering,E09000016,2020-06-29,0,209
Hillingdon,E09000017,2020-06-29,0,214
Hounslow,E09000018,2020-06-29,0,188
Islington,E09000019,2020-06-29,0,104
Kensington and Chelsea,E09000020,2020-06-29,0,93
Kingston upon Thames,E09000021,2020-06-29,0,110
Lambeth,E09000022,2020-06-29,0,245
Lewisham,E09000023,2020-06-29,0,227
Merton,E09000024,2020-06-29,0,161
Newham,E09000025,2020-06-29,0,207
Redbridge,E09000026,2020-06-29,0,228
Richmond upon Thames,E09000027,2020-06-29,0,109
Southwark,E09000028,2020-06-29,0,164
Sutton,E09000029,2020-06-29,0,136
Tower Hamlets,E09000030,2020-06-29,0,120
Waltham Forest,E09000031,2020-06-29,0,190
Wandsworth,E09000032,2020-06-29,0,176
Westminster,E09000033,2020-06-29,0,128
Barking and Dagenham,E09000002,2020-06-30,0,110
Barnet,E09000003,2020-06-30,0,326
Bexley,E09000004,2020-06-30,0,177
Brent,E09000005,2020-06-30,0,375
Bromley,E09000006,2020-06-30,0,253
Camden,E09000007,2020-06-30,0,125
Croydon,E09000008,2020-06-30,0,359
Ealing,E09000009,2020-06-30,0,258
Enfield,E09000010,2020-06-30,0,238
Greenwich,E09000011,2020-06-30,0,174
Hackney and City of London,E09000012,2020-06-30,0,166
Hammersmith and Fulham,E09000013,2020-06-30,0,108
Haringey,E09000014,2020-06-30,0,177
Harrow,E09000015,2020-06-30,0,299
Havering,E09000016,2020-06-30,0,209
Hillingdon,E09000017,2020-06-30,0,214
Hounslow,E09000018,2020-06-30,0,188
Islington,E09000019,2020-06-30,0,104
Kensington and Chelsea,E09000020,2020-06-30,0,93
Kingston upon Thames,E09000021,2020-06-30,0,110
Lambeth,E09000022,2020-06-30,0,245
Lewisham,E09000023,2020-06-30,0,227
Merton,E09000024,2020-06-30,0,161
Newham,E09000025,2020-06-30,0,207
Redbridge,E09000026,2020-06-30,0,228
Richmond upon Thames,E09000027,2020-06-30,1,110
Southwark,E09000028,2020-06-30,0,164
Sutton,E09000029,2020-06-30,0,136
Tower Hamlets,E09000030,2020-06-30,0,120
Waltham Forest,E09000031,2020-06-30,0,190
Wandsworth,E09000032,2020-06-30,0,176
Westminster,E09000033,2020-06-30,0,128
Barking and Dagenham,E09000002,2020-07-01,0,110
Barnet,E09000003,2020-07-01,0,326
Bexley,E09000004,2020-07-01,0,177
Brent,E09000005,2020-07-01,0,375
Bromley,E09000006,2020-07-01,0,253
Camden,E09000007,2020-07-01,0,125
Croydon,E09000008,2020-07-01,0,359
Ealing,E09000009,2020-07-01,0,258
Enfield,E09000010,2020-07-01,0,238
Greenwich,E09000011,2020-07-01,0,174
Hackney and City of London,E09000012,2020-07-01,0,166
Hammersmith and Fulham,E09000013,2020-07-01,0,108
Haringey,E09000014,2020-07-01,0,177
Harrow,E09000015,2020-07-01,0,299
Havering,E09000016,2020-07-01,0,209
Hillingdon,E09000017,2020-07-01,0,214
Hounslow,E09000018,2020-07-01,0,188
Islington,E09000019,2020-07-01,0,104
Kensington and Chelsea,E09000020,2020-07-01,0,93
Kingston upon Thames,E09000021,2020-07-01,0,110
Lambeth,E09000022,2020-07-01,0,245
Lewisham,E09000023,2020-07-01,0,227
Merton,E09000024,2020-07-01,0,161
Newham,E09000025,2020-07-01,0,207
Redbridge,E09000026,2020-07-01,0,228
Richmond upon Thames,E09000027,2020-07-01,0,110
Southwark,E09000028,2020-07-01,0,164
Sutton,E09000029,2020-07-01,0,136
Tower Hamlets,E09000030,2020-07-01,1,121
Waltham Forest,E09000031,2020-07-01,0,190
Wandsworth,E09000032,2020-07-01,0,176
Westminster,E09000033,2020-07-01,0,128
Barking and Dagenham,E09000002,2020-07-02,0,110
Barnet,E09000003,2020-07-02,0,326
Bexley,E09000004,2020-07-02,0,177
Brent,E09000005,2020-07-02,0,375
Bromley,E09000006,2020-07-02,0,253
Camden,E09000007,2020-07-02,0,125
Croydon,E09000008,2020-07-02,0,359
Ealing,E09000009,2020-07-02,0,258
Enfield,E09000010,2020-07-02,0,238
Greenwich,E09000011,2020-07-02,0,174
Hackney and City of London,E09000012,2020-07-02,0,166
Hammersmith and Fulham,E09000013,2020-07-02,0,108
Haringey,E09000014,2020-07-02,0,177
Harrow,E09000015,2020-07-02,0,299
Havering,E09000016,2020-07-02,0,209
Hillingdon,E09000017,2020-07-02,0,214
Hounslow,E09000018,2020-07-02,1,189
Islington,E09000019,2020-07-02,0,104
Kensington and Chelsea,E09000020,2020-07-02,0,93
Kingston upon Thames,E09000021,2020-07-02,0,110
Lambeth,E09000022,2020-07-02,0,245
Lewisham,E09000023,2020-07-02,0,227
Merton,E09000024,2020-07-02,0,161
Newham,E09000025,2020-07-02,0,207
Redbridge,E09000026,2020-07-02,0,228
Richmond upon Thames,E09000027,2020-07-02,0,110
Southwark,E09000028,2020-07-02,0,164
Sutton,E09000029,2020-07-02,1,137
Tower Hamlets,E09000030,2020-07-02,0,121
Waltham Forest,E09000031,2020-07-02,0,190
Wandsworth,E09000032,2020-07-02,0,176
Westminster,E09000033,2020-07-02,0,128
Barking and Dagenham,E09000002,2020-07-03,0,110
Barnet,E09000003,2020-07-03,0,326
Bexley,E09000004,2020-07-03,1,178
Brent,E09000005,2020-07-03,0,375
Bromley,E09000006,2020-07-03,0,253
Camden,E09000007,2020-07-03,0,125
Croydon,E09000008,2020-07-03,0,359
Ealing,E09000009,2020-07-03,0,258
Enfield,E09000010,2020-07-03,0,238
Greenwich,E09000011,2020-07-03,0,174
Hackney and City of London,E09000012,2020-07-03,0,166
Hammersmith and Fulham,E09000013,2020-07-03,0,108
Haringey,E09000014,2020-07-03,0,177
Harrow,E09000015,2020-07-03,0,299
Havering,E09000016,2020-07-03,0,209
Hillingdon,E09000017,2020-07-03,0,214
Hounslow,E09000018,2020-07-03,0,189
Islington,E09000019,2020-07-03,0,104
Kensington and Chelsea,E09000020,2020-07-03,0,93
Kingston upon Thames,E09000021,2020-07-03,0,110
Lambeth,E09000022,2020-07-03,0,245
Lewisham,E09000023,2020-07-03,0,227
Merton,E09000024,2020-07-03,0,161
Newham,E09000025,2020-07-03,0,207
Redbridge,E09000026,2020-07-03,0,228
Richmond upon Thames,E09000027,2020-07-03,0,110
Southwark,E09000028,2020-07-03,0,164
Sutton,E09000029,2020-07-03,0,137
Tower Hamlets,E09000030,2020-07-03,0,121
Waltham Forest,E09000031,2020-07-03,0,190
Wandsworth,E09000032,2020-07-03,0,176
Westminster,E09000033,2020-07-03,0,128
Barking and Dagenham,E09000002,2020-07-04,0,110
Barnet,E09000003,2020-07-04,0,326
Bexley,E09000004,2020-07-04,0,178
Brent,E09000005,2020-07-04,0,375
Bromley,E09000006,2020-07-04,0,253
Camden,E09000007,2020-07-04,0,125
Croydon,E09000008,2020-07-04,0,359
Ealing,E09000009,2020-07-04,0,258
Enfield,E09000010,2020-07-04,0,238
Greenwich,E09000011,2020-07-04,0,174
Hackney and City of London,E09000012,2020-07-04,0,166
Hammersmith and Fulham,E09000013,2020-07-04,0,108
Haringey,E09000014,2020-07-04,0,177
Harrow,E09000015,2020-07-04,0,299
Havering,E09000016,2020-07-04,0,209
Hillingdon,E09000017,2020-07-04,0,214
Hounslow,E09000018,2020-07-04,0,189
Islington,E09000019,2020-07-04,0,104
Kensington and Chelsea,E09000020,2020-07-04,0,93
Kingston upon Thames,E09000021,2020-07-04,0,110
Lambeth,E09000022,2020-07-04,0,245
Lewisham,E09000023,2020-07-04,0,227
Merton,E09000024,2020-07-04,0,161
Newham,E09000025,2020-07-04,0,207
Redbridge,E09000026,2020-07-04,0,228
Richmond upon Thames,E09000027,2020-07-04,0,110
Southwark,E09000028,2020-07-04,0,164
Sutton,E09000029,2020-07-04,0,137
Tower Hamlets,E09000030,2020-07-04,0,121
Waltham Forest,E09000031,2020-07-04,0,190
Wandsworth,E09000032,2020-07-04,0,176
Westminster,E09000033,2020-07-04,1,129
Barking and Dagenham,E09000002,2020-07-05,0,110
Barnet,E09000003,2020-07-05,0,326
